Country,Country,Code,Year,Wine Production (tons),Average Temperature (F°),Minimum Temperature (F°),Maximum Temperature (F°),Median Temperature (F°),Standard Deviation
826,Cyprus,CYP,1994,43998.46,67.6436,68.1485,81.93379999999999,52.800799999999995,11.22297232481825
827,Cyprus,CYP,1995,50348.75,66.3422,65.12180000000001,81.4334,54.1454,10.883195767620998
828,Cyprus,CYP,1996,50711.63,67.05605,66.83,81.7034,52.52,10.64515087185454
829,Cyprus,CYP,1997,48443.67,65.97725,66.8255,81.52879999999999,51.1898,10.718410662754735
830,Cyprus,CYP,1998,64410.12,67.93535,68.0252,84.3404,53.0798,11.141869948205613
831,Cyprus,CYP,1999,50348.75,68.13275,67.9379,82.31360000000001,54.878,10.258260344141295
832,Cyprus,CYP,2000,51709.53,66.9956,67.0784,83.0984,50.477000000000004,11.710131576933321
833,Cyprus,CYP,2001,45631.39,68.02114999999999,67.87219999999999,82.5152,54.878,10.29585135660343
834,Cyprus,CYP,2002,21772.43,67.5125,67.2539,82.81219999999999,50.7992,11.04202100128085
835,Cyprus,CYP,2003,34926.61,67.52315,67.74170000000001,82.9022,51.206,11.399156906025192
836,Cyprus,CYP,2004,24710.81,67.27235,66.57260000000001,81.9824,52.6928,10.97548547466332
837,Cyprus,CYP,2005,26204.03,67.25675,66.4331,82.5728,53.1338,10.673311917496918
838,Cyprus,CYP,2006,23664.82,67.17229999999999,67.0181,82.751,52.7522,11.204606012788593
839,Cyprus,CYP,2007,17312.71,67.9016,67.82990000000001,83.4656,52.8116,11.507685543148982
840,Cyprus,CYP,2008,14240.08,68.26055000000001,68.0378,83.8418,50.2898,11.417047610760134
841,Cyprus,CYP,2009,11102.13,68.28320000000001,66.7679,83.11280000000001,54.8762,10.924598792882723
842,Cyprus,CYP,2010,9909.18,69.7136,69.57499999999999,85.61659999999999,56.4512,10.176364418860727
843,Cyprus,CYP,2011,12769.53,67.42745000000001,66.0407,83.2586,54.9896,11.158652675634926
844,Cyprus,CYP,2012,9754.05,68.02159999999999,68.1764,84.0956,51.8756,12.001371780683314
845,Cyprus,CYP,2013,10370.94,68.629775,68.594,82.4792,54.260600000000004,11.256127277398738
846,Egypt,EGY,1961,1995.81,72.02075,73.0616,88.511,56.0156,11.866667017130565
847,Egypt,EGY,1962,3393.78,74.2943,75.42679999999999,88.16,57.0974,11.406085150559687
848,Egypt,EGY,1963,2193.57,74.5736,77.34649999999999,87.71360000000001,59.2016,11.206936800847135
849,Egypt,EGY,1964,2137.33,72.45155,74.6591,86.1224,53.9294,11.350887330993519
850,Egypt,EGY,1965,2044.79,72.97385,73.5359,87.188,56.940799999999996,11.429779877980627
851,Egypt,EGY,1966,2927.49,74.0657,76.4825,87.0386,56.5412,11.670278836117296
852,Egypt,EGY,1967,3036.35,72.10565,74.0453,86.3168,54.2894,11.89851898228591
853,Egypt,EGY,1968,4628.46,72.9299,73.2875,88.1924,54.8978,12.201543489694618
854,Egypt,EGY,1969,5326.99,74.12795000000001,74.89760000000001,87.63980000000001,54.239000000000004,11.21236852023855
855,Egypt,EGY,1970,5351.48,72.87515,74.07140000000001,85.96759999999999,56.5556,10.823466781237217
856,Egypt,EGY,1971,4920.57,72.824,72.5414,85.577,57.677,10.734635873233387
857,Egypt,EGY,1972,5072.98,73.13855,76.34570000000001,86.52560000000001,55.6934,11.976303805925198
858,Egypt,EGY,1973,3096.22,72.93305,75.02,87.3068,56.1866,11.05519840046466
859,Egypt,EGY,1974,1294.55,72.84245,77.1557,85.8218,53.996,11.642054332657336
860,Egypt,EGY,1975,1773.55,72.64055,75.4925,85.8074,54.5432,11.219399316322196
861,Egypt,EGY,1976,987.92,73.14965,76.3808,85.6922,55.0112,11.396477398700483
862,Egypt,EGY,1977,1163.92,72.80195,72.3047,87.2438,56.0588,11.828092221525376
863,Egypt,EGY,1978,1507.74,73.31660000000001,76.53470000000002,87.4508,55.346000000000004,11.571075408809834
864,Egypt,EGY,1979,1323.58,74.40830000000001,77.1611,87.2672,56.2478,11.351949621740994
865,Egypt,EGY,1980,1496.85,73.51774999999999,75.5411,87.215,55.9382,11.596672844515673
866,Egypt,EGY,1981,1439.7,73.13315,77.3141,86.9792,52.6406,12.290943072959346
867,Egypt,EGY,1982,1382.55,72.41675,76.7696,86.225,56.404399999999995,11.981733869102587
868,Egypt,EGY,1983,1418.84,71.76845,72.2291,87.1178,51.7118,12.471050500367935
869,Egypt,EGY,1984,1549.47,73.18625,75.36110000000001,84.929,55.4054,11.307234537595027
870,Egypt,EGY,1985,1678.29,73.7774,73.4,86.6606,58.3808,10.792450352150633
871,Egypt,EGY,1986,1814.37,73.2233,74.87960000000001,87.3302,55.5422,11.739272166535706
872,Egypt,EGY,1987,1859.73,73.12805,72.1922,87.92060000000001,56.6366,11.526352439242707
873,Egypt,EGY,1988,1905.09,73.8257,74.4305,88.9484,56.7284,12.550907462012457
874,Egypt,EGY,1989,1995.81,73.022,76.1405,87.0746,52.321999999999996,12.998424221140322
875,Egypt,EGY,1990,2041.17,73.56455,76.27190000000002,86.999,56.7536,10.887377268319824
876,Egypt,EGY,1991,2086.52,73.5593,77.13319999999999,86.1566,55.0544,11.679568713239059
877,Egypt,EGY,1992,2177.24,72.59885,75.0704,88.088,54.075199999999995,13.008881734939266
878,Egypt,EGY,1993,2222.6,74.10605,77.60390000000001,87.6722,55.4918,11.805397174674733
879,Egypt,EGY,1994,2249.82,73.823,78.29509999999999,87.143,56.1884,11.941802065015146
880,Egypt,EGY,1995,2313.32,73.7045,74.3819,89.31559999999999,56.138,12.54059103565842
881,Egypt,EGY,1996,2358.68,74.1674,73.8725,87.6416,57.2612,11.58089335790951
882,Egypt,EGY,1997,2417.65,73.2914,74.03720000000001,88.3274,56.3504,12.10185818369154
883,Egypt,EGY,1998,2449.4,74.62835,77.2808,90.0158,56.7176,12.305221709686725
884,Egypt,EGY,1999,2476.61,74.8028,75.8696,88.736,57.5708,11.548633437928332
885,Egypt,EGY,2000,2676.19,73.18655,74.9804,88.7288,55.7942,11.907567085032335
886,Egypt,EGY,2001,3810.18,74.5094,75.60679999999999,89.2454,57.4376,11.769124386059712
887,Egypt,EGY,2002,3810.18,74.68925,75.8246,90.5162,53.9114,12.225342595868778
888,Egypt,EGY,2003,5080.23,74.29355,76.41229999999999,88.4228,57.633799999999994,12.347471163138847
889,Egypt,EGY,2004,6168.86,74.31995,75.98570000000001,88.51820000000001,56.6078,11.524142156241947
890,Egypt,EGY,2005,6168.86,74.33645,75.3125,88.59200000000001,56.989399999999996,11.492643905994829
891,Egypt,EGY,2006,6168.86,74.3102,75.6059,89.609,57.5384,11.955566477738996
892,Egypt,EGY,2007,9525.44,74.4518,76.36370000000001,88.80080000000001,55.8986,11.993627164153773
893,Egypt,EGY,2008,12943.71,75.03425,76.0793,89.0528,54.8366,12.342973156820841
894,Egypt,EGY,2009,10678.47,74.723,77.46530000000001,88.9358,58.8848,11.460887908487242
895,Egypt,EGY,2010,3991.61,77.27345000000001,79.0538,90.66380000000001,61.075399999999995,10.800528054136146
896,Egypt,EGY,2011,3900.89,73.99655,74.72659999999999,89.2688,57.902,11.7057305130669
897,Egypt,EGY,2012,4082.33,74.78765,77.9828,88.9556,54.4802,12.540171418032388
898,Egypt,EGY,2013,4082.33,76.10945,78.5435,87.20779999999999,58.6256,11.462459026005593
899,Estonia,EST,2002,0.0,43.18085,38.5286,67.1414,15.965600000000002,16.987138619154305
900,Estonia,EST,2003,0.0,42.1919,38.4584,68.6246,17.5946,16.230041814431097
901,Estonia,EST,2004,0.0,42.6935,42.5462,63.563,18.818600000000004,15.169058247390552
902,Estonia,EST,2005,0.0,42.80255,42.935,66.0506,20.4044,16.250618472622122
903,Estonia,EST,2006,0.0,43.75730000000001,43.8953,66.5852,16.503800000000002,17.33889395371521
904,Estonia,EST,2007,0.0,44.295500000000004,42.8666,65.5214,15.1232,15.572155439875253
905,Estonia,EST,2008,0.0,45.0821,45.7043,62.9348,29.7122,12.264755187120535
906,Estonia,EST,2009,0.0,42.911300000000004,41.0081,63.6044,23.468,15.13214640366059
907,Ethiopia,ETH,1993,946.38,73.37975,73.0391,76.217,70.97,1.58589019710468
908,Ethiopia,ETH,1994,906.28,73.77560000000001,73.2875,77.0738,70.8458,1.9727512270016194
909,Ethiopia,ETH,1995,971.3,74.11370000000001,73.8329,76.82,71.2346,1.5995994578189086
910,Ethiopia,ETH,1996,1002.34,74.04545,73.553,76.8254,71.6162,1.6183588884478524
911,Ethiopia,ETH,1997,1073.26,74.1629,74.4089,77.1242,71.0942,1.7494403686997644
912,Ethiopia,ETH,1998,1721.05,74.64095,73.92830000000001,78.791,71.3066,2.4115987471535787
913,Ethiopia,ETH,1999,1624.77,74.2043,73.3397,77.7884,70.8764,2.392724014020993
914,Ethiopia,ETH,2000,2126.44,74.77265,74.2127,78.0026,71.6702,2.1538806671173316
915,Ethiopia,ETH,2001,2252.54,74.5907,74.363,77.52199999999999,71.8682,1.8517056854302074
916,Ethiopia,ETH,2002,2313.32,74.88185,74.51419999999999,78.0746,72.5054,1.8666584829095554
917,Ethiopia,ETH,2003,2362.31,74.9429,73.93190000000001,78.521,71.6162,2.2964292020439028
918,Ethiopia,ETH,2004,2507.91,74.8016,74.5043,77.8586,72.4262,1.6681248808712876
919,Ethiopia,ETH,2005,2915.46,75.01445,74.6087,78.4778,72.0806,2.0847117701364564
920,Ethiopia,ETH,2006,2391.57,74.80055,74.2955,77.4842,71.45240000000001,1.8606845624417578
921,Ethiopia,ETH,2007,2739.24,74.7032,74.1335,77.837,72.14179999999999,1.9998105310253773
922,Ethiopia,ETH,2008,1278.76,74.48465,74.3135,76.6868,71.9546,1.4147707405024401
923,Ethiopia,ETH,2009,1476.55,75.69245000000001,75.58070000000001,78.03320000000001,72.7448,1.7364886600158485
924,Ethiopia,ETH,2010,829.11,75.06949999999999,74.759,77.62819999999999,72.2462,1.6868350471707783
925,Ethiopia,ETH,2011,831.53,75.3335,75.61580000000001,79.151,71.7044,2.3057721948504555
926,Ethiopia,ETH,2012,835.4,75.1571,75.5042,78.0062,72.06620000000001,1.6792993831303036
927,Ethiopia,ETH,2013,835.4,76.3367,76.1576,78.332,73.7996,1.5536370122117555
928,Europe,,1961,14630273.54,47.935399999999994,48.8705,63.6854,29.2496,12.62264310370995
929,Europe,,1962,20194291.56,45.778400000000005,47.5025,63.494600000000005,27.4802,13.244353616267095
930,Europe,,1963,17493706.01,45.428,46.4756,65.435,20.854400000000002,15.817065473146977
931,Europe,,1964,20417166.89,46.398500000000006,46.4828,64.8032,27.8168,13.720816459274241
932,Europe,,1965,20001362.39,45.3251,45.2786,62.376799999999996,27.067999999999998,13.160671295810243
933,Europe,,1966,19393372.62,46.59995,47.6807,64.0562,26.2238,13.365156251611872
934,Europe,,1967,20085117.32,46.99985,47.544799999999995,65.6024,25.8908,13.771069800689215
935,Europe,,1968,20280303.56,46.195699999999995,46.9841,63.206599999999995,25.349,13.484564881644223
936,Europe,,1969,19930883.21,45.3554,46.202,64.6034,26.429000000000002,14.710082277503039
937,Europe,,1970,22399369.18,46.0208,45.0302,64.4,27.3218,13.836406513778984
938,Europe,,1971,20207449.37,46.42055,45.95,64.508,30.5348,12.968581737309318
939,Europe,,1972,19282812.2,46.739,45.5018,66.1874,26.5208,12.892987437715545
940,Europe,,1973,25817492.5,46.3967,44.3606,65.2964,30.063200000000002,13.221727606687958
941,Europe,,1974,24206363.24,47.3195,44.5361,63.921199999999985,32.6228,11.365547322420584
942,Europe,,1975,22471432.3,47.705450000000006,46.126400000000004,65.2748,32.3348,12.531306807896627
943,Europe,,1976,22694853.76,45.7454,45.162499999999994,64.9436,28.283,13.34446176931566
944,Europe,,1977,20171597.42,46.5725,45.7637,63.0248,29.2262,11.845893574798593
945,Europe,,1978,21165561.64,45.4451,45.203,62.501,28.6538,12.851340796692277
946,Europe,,1979,27729651.05,46.1141,44.4812,62.9132,25.3616,13.54333749024019
947,Europe,,1980,25601283.16,45.32375,45.2957,63.147200000000005,25.7126,13.64324967983668
948,Europe,,1981,22522788.03,46.441399999999994,46.100300000000004,64.0202,28.418,13.488608721301231
949,Europe,,1982,27097045.73,47.197399999999995,45.892399999999995,65.2892,27.7538,13.169684134543106
950,Europe,,1983,25443091.91,47.56235,47.336,66.8534,29.3594,13.138064647324306
951,Europe,,1984,23398558.78,46.6895,47.630300000000005,63.419000000000004,30.9272,12.583949060897888
952,Europe,,1985,21011472.69,45.07235,46.643,64.68260000000001,21.7202,15.272291939712858
953,Europe,,1986,23322643.74,46.200799999999994,46.218199999999996,64.3316,24.1052,14.10316064536921
954,Europe,,1987,22781890.88,45.346399999999996,46.6529,65.0444,20.6996,14.553083706961152
955,Europe,,1988,18481635.63,47.132149999999996,45.7979,66.515,32.2088,13.26036367528844
956,Europe,,1989,20013930.53,48.69005000000001,47.5664,65.57,33.6056,11.82899426912918
957,Europe,,1990,20406394.98,48.77675,47.5529,65.1002,32.6606,11.596983649560855
958,Europe,,1991,17877969.5,47.0069,45.932,66.5222,28.0958,13.305536463100953
959,Europe,,1992,20588612.11,47.8175,44.3327,66.6104,31.9514,12.82247481360188
960,Europe,,1993,17509304.14,46.59785,46.1714,63.5144,31.6706,12.553225046576678
961,Europe,,1994,16864150.64,48.17735,46.7744,68.5706,29.2118,13.207321634230007
962,Europe,,1995,16687287.72,47.635549999999995,47.9201,66.8804,29.1308,13.214044481707537
963,Europe,,1996,18556986.4,46.043749999999996,47.0426,64.6988,26.9636,13.948571908426523
964,Europe,,1997,17014844.91,47.535050000000005,44.4722,66.1748,29.1056,12.964315473742813
965,Europe,,1998,17173264.77,47.38309999999999,46.8221,65.1974,30.362000000000002,13.007505656071313
966,Europe,,1999,18564325.52,48.3581,48.1937,67.3988,31.3268,13.46074621476023
967,Europe,,2000,18357202.54,48.99215,49.4114,65.2748,30.0596,12.16040149819375
968,Europe,,2001,16857970.9,47.816750000000006,48.6869,67.3214,27.4496,13.673745690223619
969,Europe,,2002,16114783.39,48.596000000000004,46.5377,67.2476,29.4854,13.199729355076673
970,Europe,,2003,16548853.14,48.168200000000006,45.2723,68.09,28.6034,14.607899353929895
971,Europe,,2004,19164377.42,47.89535,48.2828,65.5898,29.2982,12.92007566685554
972,Europe,,2005,16819067.19,47.8424,48.4376,66.812,29.1794,13.560574660389577
973,Europe,,2006,16984378.02,48.48335,48.942499999999995,69.0278,27.5918,14.317724483787092
974,Europe,,2007,15491297.09,49.047200000000004,48.5654,66.22879999999999,33.1538,12.537598752262223
975,Europe,,2008,15702645.73,48.748400000000004,47.9327,65.84,34.034,12.014589047108897
976,Europe,,2009,15381326.34,48.4706,47.9768,66.614,30.0128,13.572163924739488
977,Europe,,2010,15465921.32,46.90369999999999,46.692499999999995,69.0476,25.3256,15.195203558180637
978,Europe,,2011,15538523.31,48.89195,49.3331,65.9786,29.5718,13.46085896303528
979,Europe,,2012,14084548.39,48.04325,47.5583,67.0712,25.982599999999998,14.26348453234852
980,Europe,,2013,16277071.48,49.40645,51.148399999999995,67.253,30.5294,15.697440870136397
981,France,FRA,1961,4404654.07,56.6633,57.3791,67.2296,44.294,8.179767803994968
982,France,FRA,1962,6801164.0,54.3458,55.1804,67.6148,41.354600000000005,9.199866588756008
983,France,FRA,1963,5218462.28,53.7311,55.0607,67.5698,37.058,10.288657399291708
984,France,FRA,1964,5663735.77,55.382749999999994,53.7071,69.06559999999999,41.081,9.702380620380092
985,France,FRA,1965,6206703.98,54.503299999999996,54.936499999999995,65.0534,41.3618,8.22796250112991
986,France,FRA,1966,5647533.45,55.787299999999995,56.760799999999996,65.25319999999999,43.1744,8.193931969229649
987,France,FRA,1967,5626922.21,55.557500000000005,55.4144,69.2744,43.0754,8.701061226184894
988,France,FRA,1968,6029177.0,55.03595000000001,55.8104,66.2612,43.7666,8.319392075309787
989,France,FRA,1969,4652914.24,55.1003,56.050700000000006,68.25919999999999,41.2376,9.249740634987852
990,France,FRA,1970,6840336.23,55.21865,54.258799999999994,67.0172,42.746,9.21419052593237
991,France,FRA,1971,5646780.49,55.164500000000004,56.5259,68.9504,43.7936,9.286457086434087
992,France,FRA,1972,5394918.79,54.66995,53.9996,66.5762,43.8602,7.284055736457415
993,France,FRA,1973,7572461.53,55.1969,52.8215,69.64699999999999,43.4444,9.66792949254013
994,France,FRA,1974,6933712.76,55.47275,51.9881,67.496,47.165,7.3555722645550095
995,France,FRA,1975,6075788.15,55.3325,53.7332,69.08,43.0394,8.750592898561996
996,France,FRA,1976,6726348.47,55.901,54.7826,69.7226,44.117599999999996,9.5911176430923
997,France,FRA,1977,4809893.49,55.429849999999995,54.8699,65.8022,44.8286,7.057522048849723
998,France,FRA,1978,5343771.71,54.7826,53.803399999999996,65.381,43.946600000000004,7.789164500416297
999,France,FRA,1979,7654578.08,55.10555,55.0355,67.2998,40.5878,8.723646723339753
1000,France,FRA,1980,6324075.54,54.600500000000004,53.681,67.5734,42.6956,8.556129441198602
1001,France,FRA,1981,5234455.95,55.5452,55.445899999999995,67.5248,43.246399999999994,8.457585160187168
1002,France,FRA,1982,7252942.0,56.62295,54.7808,69.8504,46.58,8.61809115845583
1003,France,FRA,1983,6241431.01,56.2781,55.0202,72.9428,42.99980000000001,9.613500214896662
1004,France,FRA,1984,5819590.11,55.16285,54.5432,67.973,44.249,8.367828919303218
1005,France,FRA,1985,6376601.54,54.7304,56.1155,68.8892,37.481,10.013821642292035
1006,France,FRA,1986,6733125.14,55.169000000000004,55.3739,67.7336,38.7878,9.461522211952618
1007,France,FRA,1987,6299490.83,55.3193,56.700500000000005,67.892,37.6412,9.865549073785644
1008,France,FRA,1988,5212229.92,56.44565,56.8598,67.8254,46.7546,7.867382941151859
1009,France,FRA,1989,5487016.18,57.07415,56.1659,69.782,45.2498,8.802975387953158
1010,France,FRA,1990,5944064.93,57.2699,56.0984,70.241,43.4966,8.736281910411423
1011,France,FRA,1991,3870893.78,55.65110000000001,54.309200000000004,70.41380000000001,42.6578,9.58155644160365
1012,France,FRA,1992,5890214.44,56.23325,53.729600000000005,69.5246,43.0142,8.86224001198343
1013,France,FRA,1993,4836601.01,55.6703,54.875299999999996,67.3592,44.2094,8.345541442863098
1014,France,FRA,1994,4956857.42,57.4811,56.102900000000005,71.4974,47.0102,8.314502976234854
1015,France,FRA,1995,5044037.87,57.01955,57.388999999999996,71.2076,45.4334,8.797404303594845
1016,France,FRA,1996,5446465.02,55.42505,55.8932,67.4402,43.964600000000004,8.592544348392444
1017,France,FRA,1997,4998406.48,57.372800000000005,56.20819999999999,71.492,42.5012,8.691442153374465
1018,France,FRA,1998,4923382.3,56.6972,55.2371,68.8406,46.175,8.617207960396874
1019,France,FRA,1999,5709367.16,57.02885,56.1605,69.7424,45.7934,9.017211423061003
1020,France,FRA,2000,5220031.71,57.1412,55.8527,69.0368,44.275999999999996,8.175318597294707
1021,France,FRA,2001,4843277.89,56.65369999999999,57.1739,69.60379999999999,42.8774,9.034101993708463
1022,France,FRA,2002,4535923.7,57.2867,56.4521,67.208,46.3532,7.26874784389869
1023,France,FRA,2003,4308274.76,57.80825000000001,55.364900000000006,74.5916,43.6028,10.610730765726142
1024,France,FRA,2004,5362091.4,56.595349999999996,56.851699999999994,68.7794,45.4622,8.97767382470132
1025,France,FRA,2005,4848149.47,56.64965,58.193599999999996,69.3608,43.2374,9.940717006561723
1026,France,FRA,2006,4852833.27,57.4589,58.1333,73.93100000000001,43.2518,10.165715527112779
1027,France,FRA,2007,4274291.62,57.01385,58.1486,66.8642,45.066199999999995,7.807227918759293
1028,France,FRA,2008,3872680.03,56.4467,55.0796,67.9226,44.4542,8.246355080441738
1029,France,FRA,2009,4244871.62,57.095,57.0236,70.4264,42.162800000000004,9.639857466317078
1030,France,FRA,2010,4111062.78,55.60775,56.3657,70.82420000000002,41.324,9.995450978456516
1031,France,FRA,2011,4632775.65,58.063250000000004,59.135,68.6822,45.2732,8.049815463553973
1032,France,FRA,2012,3818997.37,56.6729,55.9004,70.3886,40.59140000000001,9.13631042638508
1033,France,FRA,2013,3894956.86,56.452325,55.4747,71.2706,43.492999999999995,10.660615276769242
1034,Georgia,GEO,1992,163021.1,45.303650000000005,46.9706,65.12,24.8414,14.866334826684447
1035,Georgia,GEO,1993,146963.93,45.3161,46.5323,65.5088,25.4606,15.083265157843583
1036,Georgia,GEO,1994,145149.56,47.693000000000005,51.476,65.86160000000001,25.982599999999998,14.928635495827232
1037,Georgia,GEO,1995,71667.59,48.96965,47.705,66.8372,29.9804,13.472082336210551
1038,Georgia,GEO,1996,70851.13,48.41225,46.8635,68.1962,28.9904,13.546240382046294
1039,Georgia,GEO,1997,70851.13,47.3912,48.512299999999996,66.7202,28.8644,13.938634579535337
1040,Georgia,GEO,1998,65045.15,49.745749999999994,52.0385,68.92699999999999,28.4486,14.851207788073854
1041,Georgia,GEO,1999,65045.15,49.5845,49.001000000000005,69.72800000000001,33.8882,12.99850794612422
1042,Georgia,GEO,2000,65045.15,48.760099999999994,50.2538,71.276,28.1138,14.770450286113332
1043,Georgia,GEO,2001,53977.49,49.751149999999996,48.7616,69.3068,30.6842,13.699105868931074
1044,Georgia,GEO,2002,52253.84,48.5708,48.2225,68.5094,24.139400000000002,14.614243604722818
1045,Georgia,GEO,2003,59239.16,47.84825,48.0938,67.8596,29.84,14.137992042365845
